periodo;ss;id_aforo;paradero
9;B17I;347_PT_SO;L-1-8-40-PO
9;B17R;375_PT_SP;L-4-31-5-OP
9;B18I;181_PT_SO;T-6-7-PO-35
9;B18I;362_PT_NO;L-2-5-10-PO
9;B18R;361_PT_NP;L-4-34-15-OP
9;B18R;132_PT_NP;T-6-7-OP-1
9;B18R;174_PT_SP;T-6-43-OP-10
9;B18eR;362_PT_NO;L-4-9-2-SN
9;B19I;391_PT_SO;L-4-24-30-PO
9;B19I;351_PT_SO;L-4-14-3-NS
9;B19I;109_PT_NO;T-4-19-SN-95
9;B19R;350_PT_NP;E-4-296-OP-5
9;B20I;483_PT_SO;L-5-23-13-PO
9;B20I;503_PT_NO;T-5-34-PO-15
9;B20I;18_PT_SP;T-5-33-PO-30
9;B20I;19_PT_SO;T-5-26-NS-15
9;B20I;138_PT_SO;T-20-131-PO-5
9;B20I;345_PT_SO;T-20-131-PO-5
9;B20R;169_PT_NP;T-1-4-OP-5
9;B20R;482_PT_NP;L-5-5-105-NS
9;B21I;366_PT_NP;L-1-32-3-PO
9;B21I;363_PT_NP;L-1-32-3-PO
9;B21I;170_PT_NO;L-2-6-5-OP
9;B21I;242_PT_NP;L-2-6-5-OP
9;B21R;175_PT_NO;L-6-24-5-PO
9;B21R;173_PT_NO;T-6-45-PO-46
9;B21R;243_PT_SO;L-6-32-50-NS
9;B21R;485_PT_SO;L-4-4-65-PO
9;B21R;136_PT_SO;L-1-10-5-OP
9;B21R;137_PT_SP;T-1-3-NS-15
9;B22I;123_PT_SP;T-3-433-OP-85
9;B22I;350_PT_NP;E-4-296-OP-5
9;B22I;361_PT_NP;L-4-34-15-OP
9;B22R;351_PT_SO;L-4-14-3-NS
9;B22R;481_PT_NO;L-4-41-20-PO
9;B23I;344_PT_SO;L-1-2-20-NS
9;B23I;138_PT_SO;L-1-15-5-NS
9;B23I;345_PT_SO;L-1-15-5-NS
9;B23R;360_PT_NP;T-4-21-OP-13
9;B23R;354_PT_SP;T-2-9-OP-35
9;B24I;346_PT_SO;T-5-38-PO-10
9;B24I;356_PT_NO;L-1-13-10-PO
9;B24I;360_PT_NP;T-4-19-NS-95
9;B24R;364_PT_NP;T-4-22-SN-20
9;B24R;376_PT_NP;L-5-21-5-SN
9;B25I;361_PT_NP;L-4-34-15-OP
9;B25I;136_PT_SO;L-1-10-5-OP
9;B25I;137_PT_SP;T-1-3-NS-15
9;B25R;365_PT_NP;L-4-30-5-OP
9;B25R;366_PT_NP;L-4-30-5-OP
9;B25R;363_PT_NP;L-1-34-5-OP
9;B25R;362_PT_NO;L-4-9-2-SN
9;B26I;353_PT_SO;L-2-18-5-OP
9;B26I;354_PT_SP;L-2-4-115-NS
9;B26I;517_PT_SP;T-20-68-NS-10
9;B26I;248_PT_SO;T-20-180-NS-5
9;B26R;252_PT_NP;T-20-176-SN-40
9;B26R;319_PT_NO;T-20-66-PO-3
9;B26R;241_PT_NO;E-1-4-SN-50
9;B27I;137_PT_SP;T-1-3-NS-15
9;B27I;138_PT_SO;L-1-15-5-NS
9;B27I;345_PT_SO;L-1-15-5-NS
9;B27R;316_PT_NP;E-20-192-OP-5
9;B27R;70_PT_NP;T-20-73-OP-5
9;B27R;365_PT_NP;T-4-22-SN-15
9;B27R;366_PT_NP;T-4-22-SN-15
9;B27R;363_PT_NP;T-1-3-SN-38
9;B28I;328_PT_NP;L-8-6-20-PO
9;B28I;249_PT_SP;L-20-1-45-NS
9;B28I;513_PT_NO;L-8-6-5-NS
9;B28I;8_PT_SP;L-8-6-5-NS
9;B29I;17_PT_NO;T-5-33-PO-15
9;B29I;18_PT_SP;T-5-33-PO-30
9;B29I;19_PT_SO;T-5-26-NS-15
9;B29R;28_PT_NP;T-20-73-OP-50
9;B29R;169_PT_NP;T-1-4-OP-5
9;C06R;125_PT_SO;L-14-4-5-PO
9;C10eI;445_PT_NP;T-14-128-PO-34
9;C10eR;516_PT_SP;T-16-462-NS-5
9;D02IPT;435_PT_SO;T-18-157-PO-10
9;D03I;434_PT_SO;L-20-29-5-SN
9;D03I;435_PT_SO;T-18-157-PO-10
9;D03I;43_PT_SO;T-18-157-PO-50
9;D03I;436_PT_NO;T-18-157-PO-85
9;D03R;439_PT_SP;T-18-157-OP-15
9;D03R;289_PT_SP;T-18-157-OP-20
9;D03R;7_PT_NP;T-18-157-OP-40
9;D03R;290_PT_NP;T-18-157-OP-43
9;D05I;205_PT_NP;T-20-200-SN-5
9;D05I;198_PT_NO;T-20-200-SN-10
9;D07I;287_PT_NO;L-31-16-5-OP
9;D07I;49_PT_NP;L-21-31-5-OP
9;D07I;69_PT_NP;L-21-19-3-OP
9;D07R;205_PT_NP;T-20-200-SN-5
9;D07R;198_PT_NO;T-20-200-SN-10
9;D07R;514_PT_NO;L-31-8-25-PO
9;D07R;515_PT_NP;L-31-8-25-PO
9;D09IPT;439_PT_SP;T-18-157-OP-15
9;D09R;436_PT_NO;T-18-157-PO-85
9;D10I;514_PT_NO;L-31-8-25-PO
9;D10R;460_PT_SP;L-32-28-2-OP
9;D10R;4_PT_NP;L-31-30-5-OP
9;D13I;505_PT_NP;L-33-22-1-SN
9;D13I;515_PT_NP;L-31-18-95-SN
9;D13R;514_PT_NO;L-31-18-50-NS
9;D14I;510_PT_NP;T-31-134-SN-25
9;D14I;514_PT_NO;L-31-8-25-PO
9;D14I;515_PT_NP;L-31-8-25-PO
9;D14R;460_PT_SP;L-32-28-2-OP
9;D15I;436_PT_NO;E-18-12-NS-5
9;D16I;489_PT_NP;L-33-41-30-PO
9;D16I;3_PT_NP;L-32-30-5-OP
9;D16I;460_PT_SP;L-32-28-2-OP
9;D16R;439_PT_SP;L-18-11-40-NS
9;D16R;289_PT_SP;T-18-157-OP-20
9;D16R;35_PT_SP;E-31-12-NS-55
9;D17I;489_PT_NP;L-33-84-3-OP
9;D17R;460_PT_SP;L-32-28-2-OP
9;D17vR;460_PT_SP;L-32-28-2-OP
9;D18IPT;127_PT_SO;L-19-28-10-OP
9;E01I;2_PT_NP;L-33-14-85-PO
9;E01I;192_PT_NP;L-22-38-10-OP
9;E01I;91_PT_SO;L-22-29-7-OP
9;E01I;92_PT_SP;T-24-205-NS-50
9;E01R;68_PT_NP;L-22-42-5-SN
9;E01R;256_PT_SO;L-22-3-15-NS
9;E01R;41_PT_SO;T-33-264-NS-80
9;E02I;78_PT_SP;L-26-37-5-OP
9;E02I;91_PT_SO;T-24-205-NS-45
9;E02I;92_PT_SP;T-24-205-NS-45
9;E02I;191_PT_NO;L-33-60-15-NS
9;E02R;190_PT_SP;L-33-14-65-OP
9;E02R;192_PT_NP;L-22-38-10-OP
9;E02R;68_PT_NP;L-22-42-5-SN
9;E03I;78_PT_SP;L-26-37-5-OP
9;E03R;499_PT_SP;L-33-71-5-OP
9;E03R;48_PT_NP;L-33-23-5-OP
9;E04I;2_PT_NP;L-33-14-85-PO
9;E04I;509_PT_NP;L-33-71-5-OP
9;E04I;512_PT_SO;L-21-22-5-SN
9;E04I;49_PT_NP;L-21-1-20-PO
9;E04I;69_PT_NP;L-21-19-3-OP
9;E04R;493_PT_SO;T-21-89-PO-30
9;E04R;499_PT_SP;L-33-134-22-NS
9;E04R;41_PT_SO;T-33-264-NS-80
9;E05R;509_PT_NP;I-33-134-SN-67
9;E05R;128_PT_SP;L-26-18-10-OP
9;E07I;498_PT_SO;T-33-134-NS-27
9;E07R;494_PT_NP;T-33-134-SN-55
9;E07R;495_PT_NP;T-33-134-SN-60
9;E08IPT;190_PT_SP;L-33-14-65-OP
9;E08IPT;494_PT_NP;L-33-49-5-OP
9;E08IPT;495_PT_NP;T-33-134-SN-60
9;E08R;498_PT_SO;T-33-134-NS-27
9;E08R;191_PT_NO;L-33-60-15-NS
9;E08R;42_PT_SO;L-33-14-85-PO
9;E09I;190_PT_SP;L-33-14-65-OP
9;E09I;130_PT_NP;L-33-24-5-OP
9;E09R;256_PT_SO;L-22-27-30-PO
9;E09R;191_PT_NO;L-33-14-30-PO
9;E10I;48_PT_NP;L-33-61-5-OP
9;E10R;156_PT_SO;T-33-267-NS-15
9;E11I;190_PT_SP;L-33-14-65-OP
9;E11I;85_PT_NP;L-33-58-5-OP
9;E11I;130_PT_NP;L-33-58-5-OP
9;E11R;129_PT_SO;L-23-3-10-NS
9;E11R;191_PT_NO;L-33-60-15-NS
9;E12I;2_PT_NP;T-33-264-NS-75
9;E12I;192_PT_NP;L-22-38-10-OP
9;E13IPT;85_PT_NP;L-33-6-50-SN
9;E13IPT;130_PT_NP;L-33-6-50-SN
9;E13IPT;495_PT_NP;L-33-134-60-SN
9;E13R;129_PT_SO;L-23-3-10-NS
9;E13R;84_PT_SO;L-23-3-15-NS
9;E14IPMPT;495_PT_NP;T-33-134-SN-60
9;E15cI;85_PT_NP;L-33-6-50-SN
9;E15cI;494_PT_NP;L-33-134-45-SN
9;E15cI;495_PT_NP;L-33-134-45-SN
9;E15cR;498_PT_SO;T-33-134-NS-27
9;E15cR;156_PT_SO;L-33-15-30-OP
9;E15cR;129_PT_SO;L-33-24-5-OP
9;E15cR;84_PT_SO;L-23-3-15-NS
9;E16I;157_PT_SO;L-34-59-10-PO
9;E16I;45_PT_NO;T-34-313-NS-25
9;E16I;85_PT_NP;L-33-6-50-SN
9;E16I;130_PT_NP;L-33-6-50-SN
9;E16R;129_PT_SO;L-23-3-10-NS
9;E16R;84_PT_SO;L-23-3-15-NS
9;E16R;100_PT_SP;T-34-217-OP-15
9;E17I;509_PT_NP;I-33-134-SN-67
9;E17I;261_PT_SO;L-33-46-5-SN
9;E18I;192_PT_NP;L-33-6-5-SN
9;E18I;495_PT_NP;L-33-134-60-SN
9;E18R;499_PT_SP;E-33-12-NS-30
9;E18R;48_PT_NP;L-33-23-5-OP
9;E18R;256_PT_SO;L-22-3-15-NS
9;F01I;398_PT_NP;L-34-24-25-SN
9;F01I;414_PT_NO;L-34-40-220-PO
9;F01R;399_PT_SP;L-34-2-50-OP
9;F01R;401_PT_SP;L-34-2-5-OP
9;F01R;402_PT_NP;L-34-76-20-SN
9;F01R;396_PT_SO;L-34-53-10-OP
9;F01cR;399_PT_SP;L-34-2-45-PO
9;F01cR;401_PT_SP;L-34-2-5-OP
9;F01cR;402_PT_NP;L-34-76-20-SN
9;F01cR;414_PT_NO;L-34-40-220-PO
9;F02I;404_PT_NP;L-34-31-55-OP
9;F02I;406_PT_SO;L-34-32-40-NS
9;F02I;407_PT_SO;L-34-32-70-NS
9;F02I;408_PT_SO;L-34-32-90-NS
9;F02R;415_PT_NP;L-34-32-120-SN
9;F02R;405_PT_NO;L-34-30-80-PO
9;F03I;412_PT_SP;L-34-40-95-OP
9;F03I;413_PT_SP;L-34-40-65-OP
9;F03I;111_PT_NP;L-30-16-20-OP
9;F03I;488_PT_NP;T-30-245-OP-10
9;F03R;152_PT_SO;L-30-16-5-PO
9;F03R;504_PT_SO;L-30-16-25-PO
9;F03R;71_PT_SO;L-30-40-55-NS
9;F03R;411_PT_NO;L-34-40-90-PO
9;F03R;95_PT_NP;L-34-40-150-PO
9;F03cI;412_PT_SP;L-34-40-95-OP
9;F03cI;413_PT_SP;L-34-40-65-OP
9;F03cR;411_PT_NO;L-34-40-90-PO
9;F03cR;95_PT_NP;L-34-40-150-PO
9;F05I;129_PT_SO;L-23-3-10-NS
9;F05I;84_PT_SO;L-23-3-15-NS
9;F05I;157_PT_SO;L-34-59-10-PO
9;F05I;45_PT_NO;T-34-313-NS-20
9;F05I;394_PT_SO;L-34-49-89-OP
9;F05I;395_PT_SO;L-34-8-5-NS
9;F05R;404_PT_NP;L-34-31-55-OP
9;F05R;405_PT_NO;L-34-80-5-SN
9;F05R;416_PT_NP;T-34-443-SN-5
9;F05R;393_PT_NP;L-34-41-20-OP
9;F05R;100_PT_SP;T-34-217-OP-15
9;F05R;85_PT_NP;L-33-6-50-SN
9;F05R;130_PT_NP;L-33-6-50-SN
9;F05R;64_PT_NP;L-27-11-5-SN
9;F06I;61_PT_SP;L-27-18-25-NS
9;F06I;50_PT_SO;T-23-205-NS-65
9;F06I;397_PT_NO;L-34-41-60-PO
9;F06I;394_PT_SO;L-34-54-95-NS
9;F06I;395_PT_SO;L-34-8-5-NS
9;F06R;404_PT_NP;L-34-31-55-OP
9;F06R;405_PT_NO;L-34-80-5-SN
9;F06R;416_PT_NP;T-34-443-SN-5
9;F06R;473_PT_NP;L-34-54-40-SN
9;F06R;461_PT_SP;L-34-54-35-SN
9;F06R;393_PT_NP;L-34-41-20-OP
9;F06R;158_PT_NP;L-23-4-2-OP
9;F06R;63_PT_SO;L-27-21-15-PO
9;F07R;398_PT_NP;L-34-24-25-SN
9;F07R;403_PT_SP;L-34-56-10-NS
9;F07R;396_PT_SO;L-34-24-16-SN
9;F08I;398_PT_NP;L-34-24-25-SN
9;F08I;44_PT_NP;L-34-55-5-PO
9;F08I;45_PT_NO;T-34-313-SN-5
9;F08I;397_PT_NO;L-34-41-60-PO
9;F08I;1_PT_NP;L-34-41-120-PO
9;F08R;42_PT_SO;L-34-29-2-OP
9;F08R;461_PT_SP;L-34-41-80-OP
9;F08R;393_PT_NP;L-34-41-20-OP
9;F08R;100_PT_SP;T-34-217-OP-15
9;F08R;396_PT_SO;L-34-24-15-NS
9;F09I;404_PT_NP;L-34-31-55-OP
9;F09I;405_PT_NO;L-34-80-5-SN
9;F09I;416_PT_NP;T-34-443-SN-5
9;F09I;473_PT_NP;L-34-54-40-SN
9;F09R;409_PT_NO;L-34-52-5-PO
9;F09R;394_PT_SO;L-34-54-95-NS
9;F09R;395_PT_SO;L-34-8-5-NS
9;F10I;458_PT_SO;L-34-16-55-SN
9;F10I;411_PT_NO;L-34-40-90-PO
9;F10I;95_PT_NP;L-34-40-150-PO
9;F10I;402_PT_NP;E-34-294-PO-5
9;F10R;403_PT_SP;L-34-70-65-OP
9;F10R;412_PT_SP;L-34-40-95-OP
9;F10R;456_PT_SP;L-34-84-5-OP
9;F11I;401_PT_SP;L-34-40-260-OP
9;F11I;402_PT_NP;L-34-76-20-SN
9;F11I;405_PT_NO;L-34-30-80-PO
9;F11R;404_PT_NP;L-34-31-55-OP
9;F11R;414_PT_NO;L-34-40-220-PO
9;F12I;458_PT_SO;L-34-16-55-SN
9;F12I;457_PT_NP;L-34-46-16-SN
9;F12I;459_PT_NP;L-34-46-5-SN
9;F12I;411_PT_NO;L-34-40-90-PO
9;F12I;415_PT_NP;L-34-32-120-SN
9;F12I;95_PT_NP;T-34-236-SN-3
9;F12R;402_PT_NP;L-34-44-6-PO
9;F12R;408_PT_SO;L-34-73-20-OP
9;F12R;412_PT_SP;L-34-40-95-OP
9;F12R;455_PT_SO;L-34-45-15-NS
9;F12cI;458_PT_SO;L-34-16-55-SN
9;F12cI;415_PT_NP;L-34-48-10-PO
9;F12cI;95_PT_NP;T-34-236-SN-3
9;F12cR;402_PT_NP;L-34-44-6-PO
9;F12cR;407_PT_SO;L-34-74-30-OP
9;F12cR;408_PT_SO;L-34-32-90-NS
9;F12cR;456_PT_SP;L-34-84-5-OP
9;F13I;458_PT_SO;L-34-16-55-SN
9;F13I;457_PT_NP;L-34-46-16-SN
9;F13I;459_PT_NP;L-34-47-35-PO
9;F13I;411_PT_NO;L-34-40-90-PO
9;F13I;95_PT_NP;L-34-40-150-PO
9;F13I;402_PT_NP;E-34-294-PO-5
9;F13I;409_PT_NO;L-34-52-5-PO
9;F13R;412_PT_SP;L-34-40-95-OP
9;F13R;455_PT_SO;L-34-45-15-NS
9;F13cI;458_PT_SO;L-34-16-55-SN
9;F13cI;457_PT_NP;L-34-46-16-SN
9;F13cI;411_PT_NO;L-34-104-5-SN
9;F13cI;95_PT_NP;L-34-40-150-PO
9;F13cR;402_PT_NP;E-34-294-PO-5
9;F13cR;455_PT_SO;L-34-74-110-OP
9;F14I;398_PT_NP;L-34-24-25-SN
9;F14I;45_PT_NO;T-34-217-PO-17
9;F14I;394_PT_SO;L-34-54-95-NS
9;F14R;95_PT_NP;T-34-236-SN-3
9;F14R;416_PT_NP;L-34-70-100-PO
9;F14R;393_PT_NP;L-34-41-20-OP
9;F14R;100_PT_SP;T-34-217-OP-15
9;F14R;396_PT_SO;L-34-53-4-PO
9;F15I;458_PT_SO;L-34-16-55-SN
9;F15I;457_PT_NP;L-34-46-16-SN
9;F15I;459_PT_NP;L-34-46-5-SN
9;F15I;411_PT_NO;L-34-40-90-PO
9;F15R;409_PT_NO;L-34-52-5-PO
9;F15R;393_PT_NP;L-34-56-5-NS
9;F15R;406_PT_SO;L-34-32-40-NS
9;F15R;412_PT_SP;L-34-40-95-OP
9;F15R;455_PT_SO;L-34-74-95-PO
9;F16I;398_PT_NP;L-34-24-25-SN
9;F16R;95_PT_NP;L-34-40-150-PO
9;F16R;396_PT_SO;L-34-53-10-OP
9;F18I;458_PT_SO;L-34-16-55-SN
9;F18I;456_PT_SP;L-34-46-16-SN
9;F18I;411_PT_NO;L-34-40-90-PO
9;F18I;407_PT_SO;L-34-32-70-NS
9;F18R;402_PT_NP;L-34-44-6-PO
9;F18R;412_PT_SP;L-34-40-95-OP
9;F18R;413_PT_SP;L-34-40-65-OP
9;F19I;404_PT_NP;L-34-31-55-OP
9;F19I;416_PT_NP;L-34-70-100-PO
9;F19I;1_PT_NP;T-34-269-SN-10
9;F19I;394_PT_SO;L-34-54-95-NS
9;F19I;403_PT_SP;L-34-70-65-OP
9;F19I;405_PT_NO;L-34-80-5-SN
9;F20I;63_PT_SO;L-27-21-15-PO
9;F20I;45_PT_NO;T-34-217-PO-17
9;F20I;395_PT_SO;L-34-70-105-OP
9;F20R;404_PT_NP;L-34-31-55-OP
9;F20R;405_PT_NO;L-34-80-5-SN
9;F20R;393_PT_NP;L-34-41-20-OP
9;F20R;100_PT_SP;T-34-217-OP-15
9;F20R;62_PT_NP;L-27-21-30-OP
9;F20R;161_PT_NO;L-27-21-0-OP
9;F23I;398_PT_NP;L-34-24-25-SN
9;F23I;45_PT_NO;T-34-217-PO-17
9;F23I;397_PT_NO;L-34-41-60-PO
9;F23I;1_PT_NP;L-34-41-120-PO
9;F23I;461_PT_SP;L-34-41-80-OP
9;F23I;393_PT_NP;L-34-41-15-PO
9;F23I;100_PT_SP;T-34-217-OP-15
9;F23I;396_PT_SO;L-34-24-16-SN
9;F24I;399_PT_SP;L-34-37-25-OP
9;F24I;461_PT_SP;L-34-41-80-OP
9;F24I;393_PT_NP;L-34-41-20-OP
9;F24R;409_PT_NO;L-34-52-5-PO
9;F24R;397_PT_NO;L-34-58-40-NS
9;F25I;458_PT_SO;L-34-16-55-SN
9;F25I;456_PT_SP;L-34-46-16-SN
9;F25I;459_PT_NP;L-34-47-35-PO
9;F25I;411_PT_NO;L-34-40-90-PO
9;F25I;494_PT_NP;T-33-134-SN-55
9;F25I;495_PT_NP;T-33-134-SN-60
9;F25R;403_PT_SP;L-34-70-65-OP
9;F25R;406_PT_SO;L-34-103-10-OP
9;F25R;412_PT_SP;L-34-40-95-OP
9;F25R;455_PT_SO;L-34-45-15-NS
9;F25EIPT;458_PT_SO;L-34-16-55-SN
9;F25eIPT;459_PT_NP;T-34-488-OP-5
9;F25eIPT;411_PT_NO;L-34-40-90-PO
9;F25eIPT;101_PT_NO;L-34-40-90-PO
9;F25eRPT;499_PT_SP;I-33-134-SN-67
9;F25eRPT;412_PT_SP;L-34-40-95-OP
9;F25eRPT;455_PT_SO;L-34-45-15-NS
9;F26I;398_PT_NP;L-34-24-25-SN
9;F26R;403_PT_SP;L-34-70-65-OP
9;F26R;396_PT_SO;L-34-53-10-OP
9;F27I;398_PT_NP;L-34-24-25-SN
9;F27I;44_PT_NP;L-34-55-5-PO
9;F27I;45_PT_NO;T-34-313-SN-5
9;F27I;397_PT_NO;L-34-41-60-PO
9;F27I;1_PT_NP;L-34-41-120-PO
9;F27R;461_PT_SP;L-34-41-80-OP
9;F27R;393_PT_NP;L-34-41-20-OP
9;F27R;100_PT_SP;T-34-217-OP-15
9;F27R;396_PT_SO;L-34-24-15-NS
9;F29I;404_PT_NP;L-34-31-55-OP
9;F29I;405_PT_NO;L-34-80-5-SN
9;F29I;416_PT_NP;T-34-443-SN-5
9;F29I;403_PT_SP;L-34-70-65-OP
9;F29I;414_PT_NO;L-34-78-5-SN
9;F29R;399_PT_SP;L-34-2-50-OP
9;F29R;401_PT_SP;L-34-2-5-OP
9;F29R;402_PT_NP;L-34-76-20-SN
9;F29R;406_PT_SO;L-34-103-10-OP
9;F29R;395_PT_SO;L-34-70-100-PO
9;G01I;87_PT_SO;L-27-17-5-SN
9;G01I;89_PT_SO;L-26-10-20-PO
9;G01I;91_PT_SO;T-24-205-NS-40
9;G01I;92_PT_SP;T-24-205-NS-50
9;G01I;84_PT_SO;L-33-58-3-PO
9;G01R;68_PT_NP;T-22-205-SN-35
9;G01R;88_PT_NP;L-26-10-25-OP
9;G01R;102_PT_NP;L-26-6-10-NS
9;G01cI;87_PT_SO;L-27-17-5-SN
9;G01cI;89_PT_SO;L-26-10-20-PO
9;G01cR;88_PT_NP;L-26-10-25-OP
9;G01cR;102_PT_NP;L-26-6-10-NS
9;G02I;152_PT_SO;T-30-245-PO-5
9;G02I;146_PT_SO;T-30-251-PO-10
9;G02I;151_PT_SP;L-30-51-56-NS
9;G02R;149_PT_NO;L-30-13-10-OP
9;G04I;65_PT_SP;L-26-35-15-PO
9;G04R;64_PT_NP;L-27-11-5-SN
9;G05I;52_PT_SP;L-23-36-30-NS
9;G05I;113_PT_NO;L-27-4-5-OP
9;G05R;144_PT_SP;T-27-228-NS-35
9;G05R;51_PT_NO;L-23-26-70-PO
9;G07I;112_PT_NP;L-30-62-5-OP
9;G07I;146_PT_SO;T-30-251-PO-10
9;G07I;147_PT_SP;T-30-251-PO-15
9;G07I;151_PT_SP;L-30-29-25-PO
9;G07R;149_PT_NO;L-30-11-5-PO
9;G07R;148_PT_NP;L-30-7-15-SN
9;G08I;73_PT_NO;T-30-244-SN-15
9;G08I;64_PT_NP;L-27-11-5-SN
9;G08R;112_PT_NP;L-30-62-5-OP
9;G08vI;504_PT_SO;L-30-16-25-PO
9;G08vI;64_PT_NP;L-27-11-5-SN
9;G08vR;111_PT_NP;L-30-16-20-OP
9;G08vR;151_PT_SP;L-30-14-5-OP
9;G09I;488_PT_NP;T-30-245-OP-10
9;G09I;32_PT_NP;L-29-24-35-SN
9;G09R;31_PT_SO;T-29-239-SN-15
9;G09R;152_PT_SO;L-30-16-5-PO
9;G09R;504_PT_SO;L-30-16-25-PO
9;G11I;56_PT_NO;L-23-22-15-SN
9;G11R;78_PT_SP;L-26-7-5-NS
9;G11R;77_PT_SO;L-26-19-5-PO
9;G12I;78_PT_SP;L-26-37-5-OP
9;G12I;88_PT_NP;L-26-7-25-NS
9;G12I;10_PT_NP;T-26-12-OP-35
9;G12I;22_PT_SO;T-29-12-PO-25
9;G12I;23_PT_SO;T-29-12-PO-25
9;G12R;24_PT_NO;L-26-11-2-OP
9;G12R;103_PT_NO;T-26-227-SN-20
9;G13I;65_PT_SP;L-26-35-15-PO
9;G13I;61_PT_SP;L-27-18-25-NS
9;G13I;51_PT_NO;L-23-14-40-PO
9;G13R;158_PT_NP;L-23-12-5-OP
9;G13R;52_PT_SP;L-23-36-30-NS
9;G13R;56_PT_NO;L-23-22-15-SN
9;G13R;63_PT_SO;L-27-21-15-PO
9;G14I;154_PT_SP;L-30-33-25-PO
9;G14I;111_PT_NP;L-30-16-20-OP
9;G14I;146_PT_SO;T-30-251-PO-10
9;G14I;71_PT_SO;L-30-58-25-PO
9;G14R;152_PT_SO;L-30-39-5-SN
9;G14R;504_PT_SO;L-30-16-25-PO
9;G14R;73_PT_NO;T-30-244-SN-15
9;G15I;63_PT_SO;L-27-21-15-PO
9;G15I;84_PT_SO;L-23-23-20-NS
9;G15R;62_PT_NP;L-27-21-30-OP
9;G15R;161_PT_NO;L-27-21-0-OP
9;G16I;65_PT_SP;L-26-35-15-PO
9;G16I;62_PT_NP;L-27-11-70-NS
9;G16I;61_PT_SP;L-27-18-25-NS
9;G16R;63_PT_SO;L-27-21-15-PO
9;G16R;64_PT_NP;L-27-11-5-SN
9;G18I;85_PT_NP;L-33-58-5-OP
9;G18I;68_PT_NP;L-24-19-35-PO
9;G18I;90_PT_NO;T-26-228-SN-45
9;G18R;78_PT_SP;L-26-7-5-NS
9;G18R;89_PT_SO;L-26-7-25-NS
9;G18R;128_PT_SP;L-26-18-10-OP
9;G18R;129_PT_SO;L-23-15-41-PO
9;G18R;84_PT_SO;L-23-3-15-NS
9;G22I;488_PT_NP;T-30-245-OP-10
9;G23I;51_PT_NO;L-23-14-40-PO
9;G23R;52_PT_SP;L-23-36-30-NS
9;H02I;501_PT_SO;T-31-134-NS-40
9;H02I;502_PT_SO;T-21-134-NS-35
9;H02I;141_PT_SP;L-25-16-10-OP
9;H02R;511_PT_SO;L-25-29-5-PO
9;H02R;510_PT_NP;L-21-18-45-PO
9;H03I;76_PT_NP;L-25-11-15-OP
9;H03I;80_PT_NP;L-25-11-10-OP
9;H03I;193_PT_NP;L-28-11-30-OP
9;H03I;12_PT_SP;T-29-238-NS-20
9;H03I;31_PT_SO;T-29-239-NS-5
9;H03I;196_PT_SO;L-12-6-5-SN
9;H03R;32_PT_NP;L-29-1-15-OP
9;H03R;30_PT_NO;L-29-1-0-OP
9;H03R;13_PT_NO;L-29-35-15-SN
9;H03R;14_PT_NO;T-29-238-SN-17
9;H03R;195_PT_SO;L-29-22-20-PO
9;H03R;194_PT_SO;L-29-22-35-PO
9;H03R;79_PT_SO;T-26-212-PO-5
9;H03R;77_PT_SO;L-26-19-5-PO
9;H04I;49_PT_NP;L-21-13-5-SN
9;H04I;250_PT_NP;L-20-33-13-OP
9;H04R;197_PT_NO;L-28-21-5-SN
9;H04R;512_PT_SO;L-21-1-10-PO
9;H05I;501_PT_SO;T-31-134-NS-40
9;H05I;502_PT_SO;T-21-134-NS-35
9;H05I;141_PT_SP;L-25-16-5-OP
9;H05I;80_PT_NP;L-25-13-10-NS
9;H05I;193_PT_NP;L-28-11-30-OP
9;H05R;194_PT_SO;L-29-22-35-PO
9;H05R;79_PT_SO;T-26-212-PO-5
9;H05R;510_PT_NP;T-31-134-SN-25
9;H05cI;202_PT_NO;L-28-4-15-PO
9;H05cI;203_PT_SO;T-28-89-PO-30
9;H05cR;204_PT_NP;L-25-38-5-NS
9;H05cR;201_PT_SP;T-28-89-OP-8
9;H06I;13_PT_NO;T-29-12-PO-10
9;H06I;195_PT_SO;L-29-24-5-SN
9;H06I;202_PT_NO;L-28-8-125-SN
9;H06I;205_PT_NP;T-20-200-SN-5
9;H06R;201_PT_SP;L-28-8-80-NS
9;H06R;11_PT_NP;T-29-12-OP-15
9;H07I;263_PT_NP;T-20-188-SN-5
9;H07I;250_PT_NP;L-20-33-13-OP
9;H07I;195_PT_SO;L-28-12-35-NS
9;H07I;194_PT_SO;L-29-22-35-PO
9;H07I;79_PT_SO;T-26-212-PO-5
9;H07I;77_PT_SO;L-26-19-5-PO
9;H07I;78_PT_SP;L-26-7-5-NS
9;H07R;76_PT_NP;L-25-11-15-OP
9;H07R;80_PT_NP;L-25-11-10-OP
9;H07R;193_PT_NP;L-28-11-30-OP
9;H07R;197_PT_NO;L-28-21-5-SN
9;H07R;198_PT_NO;L-20-21-20-NS
9;H08I;30_PT_NO;T-29-239-SN-15
9;H08I;195_PT_SO;L-29-22-20-PO
9;H08I;194_PT_SO;L-29-22-35-PO
9;H08I;79_PT_SO;T-26-212-PO-5
9;H08I;77_PT_SO;L-26-19-5-PO
9;H08I;78_PT_SP;L-26-7-5-NS
9;H08R;76_PT_NP;L-25-11-15-OP
9;H08R;80_PT_NP;L-25-11-10-OP
